Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,p0,p1,p2,p3,p4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.0152,0.01508,9.30000,0.0900000036,1.0816895962,0.090,-3.422,3.3624,5.216,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.96e-17,0.00,7.090e-01,2.757e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,13.326,15.283,18.313,13.916
0.0152,0.01508,9.30000,0.1000000015,1.1711064577,0.100,-3.242,3.3880,5.184,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-2.92e-17,0.00,7.089e-01,2.758e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,12.875,14.831,17.847,13.464
0.0152,0.01508,9.30000,0.1003788412,1.1742632389,0.100,-3.236,3.3887,5.183,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-2.95e-17,0.00,7.089e-01,2.758e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,12.861,14.817,17.833,13.451
0.0152,0.01508,9.30000,0.1200000122,1.3193155527,0.120,-2.978,3.4227,5.138,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-5.16e-17,0.00,7.087e-01,2.760e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,12.214,14.100,16.985,12.745
0.0152,0.01508,9.30000,0.1306745261,1.3858575821,0.131,-2.876,3.4339,5.118,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-6.39e-17,0.00,7.087e-01,2.761e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,11.961,13.702,16.354,12.371
0.0152,0.01508,9.30000,0.1400000006,1.4384527206,0.140,-2.794,3.4430,5.102,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-7.6e-17,0.00,7.086e-01,2.761e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,11.755,13.388,15.876,12.077
0.0152,0.01508,9.30000,0.1599999964,1.5372931957,0.160,-2.653,3.4565,5.073,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.02e-16,0.00,7.085e-01,2.763e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,11.403,12.876,15.117,11.597
0.0152,0.01508,9.30000,0.1871517897,1.6483767033,0.187,-2.502,3.4697,5.043,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.38e-16,0.00,7.083e-01,2.764e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,11.025,12.352,14.373,11.107
0.0152,0.01508,9.30000,0.2000000030,1.6938791275,0.200,-2.438,3.4753,5.030,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.57e-16,0.00,7.082e-01,2.765e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,10.864,12.133,14.069,10.903
0.0152,0.01508,9.30000,0.2500000000,1.8403258324,0.250,-2.235,3.4917,4.990,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-2.34e-16,0.00,7.080e-01,2.768e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,10.357,11.459,13.154,10.276
0.0152,0.01508,9.30000,0.3357456625,2.0194165707,0.336,-1.960,3.5089,4.912,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-4.16e-16,0.00,7.090e-01,2.757e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,9.671,10.630,12.135,9.494
0.0152,0.01508,9.30000,0.3461261094,2.0370223522,0.346,-1.932,3.5109,4.904,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-4.41e-16,0.00,7.091e-01,2.757e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,9.599,10.543,12.028,9.411
0.0152,0.01508,9.30000,0.3500000238,2.0434176922,0.350,-1.921,3.5116,4.902,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-4.51e-16,0.00,7.091e-01,2.756e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,9.573,10.511,11.989,9.382
0.0152,0.01508,9.30000,0.3807941675,2.0911834240,0.381,-1.829,3.5185,4.873,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-5.53e-16,0.00,7.092e-01,2.756e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,9.342,10.229,11.643,9.118
0.0152,0.01508,9.30000,0.3921615183,2.1075630188,0.392,-1.797,3.5209,4.864,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-5.92e-16,0.00,7.092e-01,2.756e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,9.263,10.133,11.525,9.028
0.0152,0.01508,9.30000,0.4000000358,2.1185026169,0.400,-1.776,3.5226,4.859,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-6.19e-16,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,9.211,10.070,11.448,8.969
0.0152,0.01508,9.30000,0.4392598271,2.1693835258,0.439,-1.658,3.5322,4.819,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-8.12e-16,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,8.915,9.710,11.011,8.634
0.0152,0.01508,9.30000,0.4500000477,2.1822810173,0.450,-1.627,3.5347,4.809,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-8.7e-16,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,8.838,9.618,10.901,8.548
0.0152,0.01508,9.30000,0.4573411942,2.1908686161,0.457,-1.604,3.5369,4.801,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-9.2e-16,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,8.779,9.544,10.811,8.480
0.0152,0.01508,9.30000,0.4992299080,2.2366595268,0.499,-1.475,3.5490,4.759,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.24e-15,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,8.457,9.150,10.333,8.116
0.0152,0.01508,9.30000,0.5000000000,2.2374541759,0.500,-1.473,3.5493,4.759,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.25e-15,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,8.451,9.143,10.325,8.109
0.0152,0.01508,9.30000,0.5500000119,2.2836582661,0.550,-1.311,3.5679,4.712,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.82e-15,0.00,7.139e-01,2.711e-01,2.704e-03,7.295e-04,6.616e-03,-1.000,1.504e-02,8.046,8.626,9.688,7.641
0.0152,0.01508,9.30000,0.6000000238,2.3211214542,0.600,-1.148,3.5908,4.679,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-2.64e-15,0.00,7.146e-01,2.703e-01,2.697e-03,7.278e-04,6.602e-03,-1.000,1.502e-02,7.639,8.092,9.027,7.167
0.0152,0.01508,9.30000,0.6234483719,2.3363292217,0.623,-1.070,3.6038,4.670,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-3.13e-15,0.00,7.149e-01,2.700e-01,2.695e-03,7.271e-04,6.595e-03,-1.000,1.501e-02,7.445,7.834,8.708,6.941
0.0152,0.01508,9.30000,0.6499999762,2.3520355225,0.650,-0.985,3.6180,4.660,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-3.77e-15,0.00,7.153e-01,2.697e-01,2.692e-03,7.263e-04,6.588e-03,-1.000,1.501e-02,7.232,7.555,8.365,6.696
0.0152,0.01508,9.30000,0.6869219542,2.3715724945,0.687,-0.868,3.6392,4.652,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-4.85e-15,0.00,7.158e-01,2.692e-01,2.688e-03,7.252e-04,6.578e-03,-1.000,1.496e-02,6.941,7.162,7.875,6.361
0.0152,0.01508,9.30000,0.7000000477,2.3779268265,0.700,-0.828,3.6464,4.649,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-5.28e-15,0.00,7.160e-01,2.691e-01,2.686e-03,7.249e-04,6.575e-03,-1.000,1.495e-02,6.841,7.027,7.709,6.247
0.0152,0.01508,9.30000,0.7500000000,2.3998889923,0.750,-0.679,3.6751,4.645,1,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-7.22e-15,0.00,7.166e-01,2.685e-01,2.646e-03,7.226e-04,6.564e-03,-1.000,1.493e-02,6.468,6.529,7.097,5.828
0.0152,0.01508,9.30000,0.7878969312,2.4144170284,0.788,-0.576,3.6909,4.626,1,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-9.11e-15,0.00,7.174e-01,2.677e-01,2.639e-03,7.208e-04,6.549e-03,-1.000,1.491e-02,6.211,6.219,6.735,5.558
0.0152,0.01508,9.30000,0.8000000119,2.4187245369,0.800,-0.544,3.6958,4.621,1,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-9.8e-15,0.00,7.176e-01,2.675e-01,2.637e-03,7.203e-04,6.544e-03,-1.000,1.490e-02,6.131,6.125,6.626,5.476
0.0152,0.01508,9.30000,0.8104154468,2.4223132133,0.810,-0.517,3.7000,4.615,1,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-1.04e-14,0.00,7.178e-01,2.673e-01,2.635e-03,7.198e-04,6.539e-03,-1.000,1.487e-02,6.063,6.044,6.533,5.406
0.0152,0.01508,9.30000,0.8500000238,2.4350347519,0.850,-0.415,3.7153,4.596,1,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-1.31e-14,0.00,7.188e-01,2.664e-01,2.628e-03,7.178e-04,6.521e-03,-1.000,1.477e-02,5.809,5.754,6.201,5.151
0.0152,0.01508,9.30000,0.9000000358,2.4492788315,0.899,-0.292,3.7330,4.568,1,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-1.75e-14,0.00,7.202e-01,2.651e-01,2.616e-03,7.146e-04,6.492e-03,-1.000,1.476e-02,5.501,5.412,5.816,4.848
0.0152,0.01508,9.30000,0.9431696534,2.4601900578,0.943,-0.189,3.7468,4.541,1,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-2.24e-14,0.00,7.218e-01,2.635e-01,2.603e-03,7.111e-04,6.461e-03,-1.000,1.466e-02,5.243,5.136,5.506,4.604
0.0152,0.01508,9.30000,0.9500000477,2.4618122578,0.950,-0.173,3.7489,4.537,1,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-2.33e-14,0.00,7.221e-01,2.633e-01,2.601e-03,7.105e-04,6.456e-03,-1.000,1.464e-02,5.204,5.094,5.458,4.567
0.0152,0.01508,9.30000,0.9855486155,2.4698393345,0.985,-0.091,3.7591,4.511,1,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-2.85e-14,0.00,7.239e-01,2.615e-01,2.586e-03,7.065e-04,6.420e-03,-1.000,1.457e-02,4.997,4.880,5.219,4.375
0.0152,0.01508,9.30000,1.0000000000,2.4729156494,1.000,-0.058,3.7631,4.500,1,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-3.09e-14,0.00,7.247e-01,2.608e-01,2.579e-03,7.047e-04,6.404e-03,-1.000,1.454e-02,4.915,4.795,5.125,4.300
0.0152,0.01508,9.30000,1.0077528954,2.4745240211,1.008,-0.040,3.7651,4.494,1,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-3.19e-14,0.00,7.252e-01,2.603e-01,2.575e-03,7.035e-04,6.393e-03,-1.000,1.452e-02,4.871,4.750,5.075,4.259
0.0152,0.01508,9.30000,1.0473550558,2.4823153019,1.047,0.049,3.7750,4.461,1,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-3.76e-14,0.00,7.283e-01,2.573e-01,2.550e-03,6.967e-04,6.332e-03,-1.000,1.441e-02,4.648,4.523,4.825,4.056
0.0152,0.01508,9.30000,1.0499999523,2.4828116894,1.049,0.055,3.7756,4.459,1,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-3.8e-14,0.00,7.285e-01,2.571e-01,2.548e-03,6.962e-04,6.328e-03,-1.000,1.440e-02,4.633,4.508,4.808,4.042
0.0152,0.01508,9.30000,1.0730969906,2.4870264530,1.072,0.106,3.7809,4.438,1,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-4.17e-14,0.00,7.312e-01,2.545e-01,2.525e-03,6.902e-04,6.274e-03,-1.000,1.425e-02,4.506,4.378,4.667,3.926
0.0152,0.01508,9.30000,1.1000000238,2.4916803837,1.099,0.165,3.7867,4.414,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-4.65e-14,0.00,7.347e-01,2.512e-01,2.497e-03,6.825e-04,6.205e-03,-1.000,1.409e-02,4.359,4.231,4.507,3.793
0.0152,0.01508,9.30000,1.1240653992,2.4956266880,1.123,0.216,3.7916,4.391,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-5.1e-14,0.00,7.378e-01,2.482e-01,2.474e-03,6.764e-04,6.151e-03,-1.000,1.398e-02,4.230,4.102,4.367,3.675
0.0152,0.01508,9.30000,1.1499999762,2.4996678829,1.149,0.271,3.7966,4.366,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-5.63e-14,0.00,7.412e-01,2.450e-01,2.450e-03,6.700e-04,6.094e-03,-1.000,1.382e-02,4.093,3.965,4.220,3.551
0.0152,0.01508,9.30000,1.1519020796,2.4999561310,1.151,0.275,3.7970,4.364,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-5.66e-14,0.00,7.412e-01,2.450e-01,2.450e-03,6.702e-04,6.095e-03,-1.000,1.382e-02,4.083,3.956,4.209,3.542
0.0152,0.01508,9.30000,1.1860870123,2.5049543381,1.185,0.346,3.8032,4.331,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-6.4e-14,0.00,7.409e-01,2.452e-01,2.463e-03,6.737e-04,6.129e-03,-1.000,1.391e-02,3.905,3.778,4.019,3.380
0.0152,0.01508,9.30000,1.2000000477,2.5068950653,1.199,0.375,3.8056,4.317,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-6.73e-14,0.00,7.406e-01,2.454e-01,2.469e-03,6.756e-04,6.147e-03,-1.000,1.396e-02,3.833,3.707,3.943,3.315
0.0152,0.01508,9.30000,1.2500000000,2.5134611130,1.250,0.472,3.8132,4.268,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-7.86e-14,0.00,7.409e-01,2.451e-01,2.469e-03,6.756e-04,6.148e-03,-1.000,1.395e-02,3.590,3.466,3.687,3.092
0.0152,0.01508,9.30000,1.2999999523,2.5194499493,1.300,0.562,3.8191,4.218,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-8.93e-14,0.00,7.413e-01,2.448e-01,2.467e-03,6.748e-04,6.145e-03,-1.000,1.396e-02,3.364,3.239,3.450,2.880
0.0152,0.01508,9.30000,1.3035397530,2.5198540688,1.303,0.569,3.8195,4.214,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-9e-14,0.00,7.412e-01,2.448e-01,2.468e-03,6.750e-04,6.147e-03,-1.000,1.396e-02,3.349,3.224,3.434,2.865
0.0152,0.01508,9.30000,1.3500001431,2.5249314308,1.350,0.648,3.8232,4.166,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-9.91e-14,0.00,7.401e-01,2.459e-01,2.477e-03,6.767e-04,6.180e-03,-1.000,1.407e-02,3.151,3.026,3.229,2.676
0.0152,0.01508,9.30000,1.3779391050,2.5277960300,1.378,0.694,3.8249,4.135,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-1.04e-13,0.00,7.402e-01,2.458e-01,2.477e-03,6.749e-04,6.185e-03,-1.000,1.404e-02,3.034,2.908,3.109,2.563
0.0152,0.01508,9.30000,1.4000000954,2.5299651623,1.400,0.731,3.8259,4.109,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-1.08e-13,0.00,7.401e-01,2.458e-01,2.478e-03,6.739e-04,6.187e-03,-1.000,1.404e-02,2.943,2.817,3.015,2.474
0.0152,0.01508,9.30000,1.4292646646,2.5327241421,1.429,0.779,3.8271,4.074,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-1.12e-13,0.00,7.398e-01,2.461e-01,2.478e-03,6.756e-04,6.177e-03,-1.000,1.407e-02,2.822,2.695,2.891,2.356
0.0152,0.01508,9.30000,1.4500000477,2.5346016884,1.450,0.813,3.8277,4.049,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-1.14e-13,0.00,7.396e-01,2.463e-01,2.478e-03,6.769e-04,6.170e-03,-1.000,1.408e-02,2.737,2.609,2.805,2.272
0.0152,0.01508,9.30000,1.4745855331,2.5367493629,1.475,0.853,3.8273,4.015,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.16e-13,0.00,7.395e-01,2.465e-01,2.478e-03,6.770e-04,6.167e-03,-1.000,1.405e-02,2.638,2.510,2.705,2.172
0.0152,0.01508,9.30000,1.4993773699,2.5388333797,1.499,0.892,3.8262,3.978,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.18e-13,0.00,7.393e-01,2.467e-01,2.479e-03,6.772e-04,6.166e-03,-1.000,1.400e-02,2.539,2.410,2.607,2.070
0.0152,0.01508,9.30000,1.5000000000,2.5388846397,1.500,0.893,3.8261,3.977,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.18e-13,0.00,7.393e-01,2.467e-01,2.479e-03,6.772e-04,6.166e-03,-1.000,1.400e-02,2.537,2.407,2.605,2.068
0.0152,0.01508,9.30000,1.5007977486,2.5389502048,1.501,0.895,3.8261,3.976,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.17e-13,0.00,7.393e-01,2.467e-01,2.479e-03,6.772e-04,6.166e-03,-1.000,1.400e-02,2.534,2.404,2.602,2.064
0.0152,0.01508,9.30000,1.5185219049,2.5403890610,1.518,0.922,3.8243,3.947,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.16e-13,0.00,7.392e-01,2.467e-01,2.480e-03,6.775e-04,6.171e-03,-1.000,1.403e-02,2.465,2.335,2.536,1.992
0.0152,0.01508,9.30000,1.5406019688,2.5421283245,1.540,0.955,3.8210,3.907,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.15e-13,0.00,7.391e-01,2.468e-01,2.482e-03,6.781e-04,6.178e-03,-1.000,1.408e-02,2.382,2.251,2.457,1.900
0.0152,0.01508,9.30000,1.5499999523,2.5428512096,1.550,0.969,3.8194,3.889,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.14e-13,0.00,7.390e-01,2.469e-01,2.483e-03,6.784e-04,6.181e-03,-1.000,1.409e-02,2.348,2.216,2.424,1.862
0.0152,0.01508,9.30000,1.5643676519,2.5439372063,1.564,0.990,3.8169,3.862,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.1e-13,0.00,7.388e-01,2.471e-01,2.484e-03,6.789e-04,6.182e-03,-1.000,1.408e-02,2.295,2.162,2.375,1.803
0.0152,0.01508,9.30000,1.5819118023,2.5452327728,1.582,1.015,3.8130,3.826,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.04e-13,0.00,7.386e-01,2.473e-01,2.485e-03,6.796e-04,6.184e-03,-1.000,1.408e-02,2.232,2.099,2.319,1.731
0.0152,0.01508,9.30000,1.5986583233,2.5464389324,1.598,1.038,3.8084,3.790,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-9.97e-14,0.00,7.384e-01,2.476e-01,2.487e-03,6.804e-04,6.187e-03,-1.000,1.404e-02,2.175,2.041,2.269,1.662
0.0152,0.01508,9.30000,1.6000000238,2.5465342999,1.600,1.040,3.8081,3.787,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-9.93e-14,0.00,7.383e-01,2.476e-01,2.488e-03,6.805e-04,6.187e-03,-1.000,1.405e-02,2.171,2.037,2.265,1.657
0.0152,0.01508,9.30000,1.6149657965,2.5475857258,1.614,1.059,3.8037,3.754,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-8.71e-14,0.00,7.381e-01,2.478e-01,2.489e-03,6.809e-04,6.192e-03,-1.000,1.409e-02,2.122,1.987,2.224,1.597
0.0152,0.01508,9.30000,1.6305984259,2.5486602783,1.630,1.079,3.7987,3.718,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-7.62e-14,0.00,7.378e-01,2.481e-01,2.492e-03,6.815e-04,6.198e-03,-1.000,1.413e-02,2.071,1.936,2.183,1.534
0.0152,0.01508,9.30000,1.6465107203,2.5497300625,1.646,1.103,3.7938,3.679,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-6.73e-14,0.00,7.375e-01,2.484e-01,2.494e-03,6.821e-04,6.205e-03,-1.000,1.414e-02,2.013,1.878,2.135,1.463
0.0152,0.01508,9.30000,1.6500000954,2.5499615669,1.649,1.109,3.7930,3.670,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-6.58e-14,0.00,7.374e-01,2.485e-01,2.495e-03,6.822e-04,6.207e-03,-1.000,1.414e-02,1.996,1.861,2.120,1.445
0.0152,0.01508,9.30000,1.6546031237,2.5502650738,1.654,1.119,3.7921,3.658,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.8e-15,0.00,7.373e-01,2.485e-01,2.495e-03,6.825e-04,6.208e-03,-1.000,1.415e-02,1.973,1.838,2.099,1.420
0.0152,0.01508,9.30000,1.6588846445,2.5505459309,1.658,1.144,3.7953,3.647,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-6.59e-17,0.00,7.372e-01,2.486e-01,2.496e-03,6.827e-04,6.209e-03,-1.000,1.413e-02,1.909,1.773,2.027,1.363
0.0152,0.01508,9.30000,1.6623909473,2.5507743359,1.662,1.181,3.8017,3.636,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-4.52e-18,0.00,7.371e-01,2.487e-01,2.497e-03,6.829e-04,6.211e-03,-1.000,1.412e-02,1.817,1.680,1.921,1.286
0.0152,0.01508,9.30000,1.6632673740,2.5508313179,1.663,1.211,3.8082,3.633,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-2.4e-18,0.00,7.371e-01,2.488e-01,2.497e-03,6.830e-04,6.211e-03,-1.000,1.413e-02,1.743,1.605,1.833,1.227
0.0152,0.01508,9.30000,1.6636118889,2.5508537292,1.663,1.239,3.8143,3.630,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.92e-18,0.00,7.371e-01,2.488e-01,2.497e-03,6.830e-04,6.211e-03,-1.000,1.413e-02,1.673,1.536,1.752,1.174
0.0152,0.01508,9.30000,1.6637781858,2.5508644581,1.663,1.264,3.8201,3.628,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.76e-18,0.00,7.371e-01,2.488e-01,2.497e-03,6.831e-04,6.211e-03,-1.000,1.413e-02,1.611,1.473,1.679,1.125
0.0152,0.01508,9.30000,1.6639051437,2.5508728027,1.663,1.285,3.8255,3.628,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.65e-18,0.00,7.371e-01,2.488e-01,2.497e-03,6.831e-04,6.212e-03,-1.000,1.413e-02,1.558,1.420,1.616,1.085
0.0152,0.01508,9.30000,1.6639411449,2.5508751869,1.663,1.272,3.8238,3.634,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.57e-18,0.00,7.371e-01,2.488e-01,2.497e-03,6.831e-04,6.212e-03,-1.000,1.413e-02,1.589,1.451,1.650,1.112
0.0152,0.01508,9.30000,1.6640057564,2.5508792400,1.663,1.241,3.8179,3.642,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.41e-18,0.00,7.371e-01,2.488e-01,2.497e-03,6.831e-04,6.212e-03,-1.000,1.413e-02,1.667,1.530,1.739,1.176
0.0152,0.01508,9.30000,1.6640868187,2.5508844852,1.663,1.222,3.8098,3.628,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.3e-18,0.00,7.371e-01,2.488e-01,2.497e-03,6.831e-04,6.212e-03,-1.000,1.413e-02,1.714,1.577,1.801,1.203
0.0152,0.01508,9.30000,1.6642080545,2.5508923531,1.664,1.225,3.8007,3.589,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.22e-18,0.00,7.371e-01,2.488e-01,2.497e-03,6.831e-04,6.212e-03,-1.000,1.413e-02,1.708,1.571,1.813,1.175
0.0152,0.01508,9.30000,1.6644037962,2.5509052277,1.664,1.231,3.7913,3.545,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.09e-18,0.00,7.371e-01,2.488e-01,2.497e-03,6.831e-04,6.212e-03,-1.000,1.413e-02,1.692,1.556,1.818,1.137
0.0152,0.01508,9.30000,1.6647088528,2.5509250164,1.664,1.228,3.7819,3.510,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-8.77e-19,0.00,7.367e-01,2.492e-01,2.500e-03,6.839e-04,6.219e-03,-1.000,1.415e-02,1.699,1.566,1.848,1.124
0.0152,0.01508,9.30000,1.6651347876,2.5509524345,1.664,1.215,3.7722,3.485,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-6.27e-19,0.00,7.349e-01,2.508e-01,2.513e-03,6.874e-04,6.250e-03,-1.000,1.423e-02,1.732,1.604,1.907,1.139
0.0152,0.01508,9.30000,1.6656696796,2.5509872437,1.665,1.191,3.7624,3.470,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-4.01e-19,0.00,7.288e-01,2.567e-01,2.560e-03,6.998e-04,6.361e-03,-1.000,1.448e-02,1.792,1.673,1.997,1.184
0.0152,0.01508,9.30000,1.6662225723,2.5510230064,1.666,1.159,3.7530,3.465,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-2.48e-19,0.00,7.227e-01,2.626e-01,2.607e-03,7.124e-04,6.473e-03,-1.000,1.473e-02,1.872,1.762,2.108,1.252
0.0152,0.01508,9.30000,1.6666362286,2.5510497093,1.666,1.131,3.7461,3.465,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-1.71e-19,0.00,7.196e-01,2.656e-01,2.631e-03,7.189e-04,6.531e-03,-1.000,1.485e-02,1.942,1.841,2.202,1.315
0.0152,0.01508,9.30000,1.6670402288,2.5510756969,1.666,1.103,3.7393,3.466,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-1.2e-19,0.00,7.173e-01,2.677e-01,2.648e-03,7.234e-04,6.571e-03,-1.000,1.495e-02,2.011,1.919,2.295,1.379
0.0152,0.01508,9.30000,1.6675658226,2.5511097908,1.667,1.074,3.7307,3.460,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-7.64e-20,0.00,7.152e-01,2.697e-01,2.663e-03,7.274e-04,6.606e-03,-1.000,1.505e-02,2.084,2.006,2.401,1.447
