0.0152 0.01508 6.60000 2.0000000000 2.5685424805    2.000  0.854  3.7605  3.879    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.635 2.517 2.848 2.022
0.0152 0.01508 6.60000 2.0216803551 2.5694527626    2.022  0.899  3.7643  3.854    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.523 2.403 2.725 1.916
0.0152 0.01508 6.60000 2.0499374866 2.5706059933    2.049  0.961  3.7697  3.820    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.368 2.244 2.554 1.770
0.0152 0.01508 6.60000 2.0499999523 2.5706083775    2.050  0.961  3.7697  3.820    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.368 2.243 2.553 1.770
0.0152 0.01508 6.60000 2.0653731823 2.5712206364    2.065  0.995  3.7728  3.801    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.282 2.156 2.458 1.689
0.0152 0.01508 6.60000 2.0961451530 2.5724148750    2.095  1.064  3.7793  3.765    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.111 1.981 2.269 1.531
0.0152 0.01508 6.60000 2.0999999046 2.5725615025    2.099  1.072  3.7802  3.761    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.089 1.959 2.245 1.511
0.0152 0.01508 6.60000 2.1139354706 2.5730869770    2.113  1.103  3.7833  3.745    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.013 1.881 2.161 1.441
0.0152 0.01508 6.60000 2.1405365467 2.5740683079    2.139  1.161  3.7897  3.718    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.868 1.734 2.000 1.309
0.0152 0.01508 6.60000 2.1500000954 2.5744106770    2.149  1.181  3.7923  3.710    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.816 1.682 1.943 1.264
0.0152 0.01508 6.60000 2.1673099995 2.5750279427    2.166  1.219  3.7972  3.695    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.722 1.586 1.837 1.180
0.0152 0.01508 6.60000 2.1949551105 2.5759906769    2.193  1.280  3.8064  3.676    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.570 1.433 1.665 1.050
