# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Mon May 30 16:37:44 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.017268 0.07400 9.90000 1.1202249527 2.4950101376    1.053  1.952  3.6454  2.042    4  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.859e-01 2.970e-01 2.544e-03 1.351e-03 7.522e-03 -1.000 1.716e-02 -0.111 0.068 0.709 -0.684
0.017268 0.07400 9.90000 1.1202287674 2.4950106144    1.053  1.990  3.6422  1.991    4  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.859e-01 2.970e-01 2.544e-03 1.351e-03 7.522e-03 -1.000 1.716e-02 -0.204 -0.010 0.643 -0.771
0.017268 0.07400 9.90000 1.1202312708 2.4950110912    1.053  2.024  3.6392  1.945    4  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.859e-01 2.970e-01 2.544e-03 1.351e-03 7.522e-03 -1.000 1.716e-02 -0.290 -0.082 0.582 -0.850
0.017268 0.07400 9.90000 1.1202327013 2.4950113297    1.053  2.051  3.6369  1.909    7  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.859e-01 2.970e-01 2.544e-03 1.351e-03 7.522e-03 -1.000 1.716e-02 -0.357 -0.137 0.535 -0.910
0.017268 0.07400 9.90000 1.1202332973 2.4950113297    1.053  2.063  3.6359  1.893    7  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.859e-01 2.970e-01 2.544e-03 1.351e-03 7.522e-03 -1.000 1.716e-02 -0.388 -0.162 0.513 -0.938
0.017268 0.07400 9.90000 1.1202353239 2.4950118065    1.053  2.107  3.6321  1.834    7  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.859e-01 2.970e-01 2.544e-03 1.351e-03 7.522e-03 -1.000 1.716e-02 -0.497 -0.253 0.436 -1.036
0.017268 0.07400 9.90000 1.1202369928 2.4950120449    1.053  2.146  3.6288  1.782    7  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.859e-01 2.970e-01 2.544e-03 1.351e-03 7.522e-03 -1.000 1.716e-02 -0.595 -0.333 0.367 -1.124
0.017268 0.07400 9.90000 1.1202387810 2.4950122833    1.053  2.183  3.6257  1.732    7  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.859e-01 2.970e-01 2.544e-03 1.351e-03 7.522e-03 -1.000 1.716e-02 -0.687 -0.407 0.303 -1.206
0.017268 0.07400 9.90000 1.1202405691 2.4950125217    1.053  2.211  3.6233  1.694    7  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.859e-01 2.970e-01 2.544e-03 1.351e-03 7.522e-03 -1.000 1.716e-02 -0.758 -0.465 0.254 -1.269
0.017268 0.07400 9.90000 1.1202456951 2.4950134754    1.053  2.200  3.6243  1.709    7  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-30      0.00 6.859e-01 2.970e-01 2.544e-03 1.351e-03 7.522e-03 -1.000 1.716e-02 -0.730 -0.443 0.272 -1.245
0.017268 0.07400 9.90000 1.1202492714 2.4950139523    1.053  2.161  3.6276  1.762    7  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-30      0.00 6.859e-01 2.970e-01 2.544e-03 1.351e-03 7.522e-03 -1.000 1.716e-02 -0.633 -0.364 0.340 -1.158
0.017268 0.07400 9.90000 1.1202571392 2.4950151443    1.053  2.124  3.6308  1.812    7  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-30      0.00 6.859e-01 2.969e-01 2.544e-03 1.351e-03 7.522e-03 -1.000 1.717e-02 -0.539 -0.288 0.405 -1.075
0.017268 0.07400 9.90000 1.1202734709 2.4950180054    1.053  2.099  3.6329  1.844    7  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1 -6.69e-29      0.00 6.859e-01 2.968e-01 2.544e-03 1.351e-03 7.522e-03 -1.000 1.727e-02 -0.479 -0.238 0.448 -1.020
0.017268 0.07400 9.90000 1.1203606129 2.4950318336    1.053  2.119  3.6311  1.818    7  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1 -4.34e-10      0.00 6.859e-01 2.958e-01 2.544e-03 1.351e-03 7.522e-03 -1.000 1.829e-02 -0.526 -0.277 0.415 -1.063
0.017268 0.07400 9.90000 1.1204175949 2.4950411320    1.052  2.160  3.6275  1.762    7  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1 -6.58e-10      0.00 6.859e-01 2.958e-01 2.543e-03 1.351e-03 7.522e-03 -1.000 1.830e-02 -0.631 -0.361 0.343 -1.156
0.017268 0.07400 9.90000 1.1204658747 2.4950489998    1.051  2.202  3.6240  1.706    7  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1 -8.13e-10      0.00 6.859e-01 2.958e-01 2.543e-03 1.351e-03 7.522e-03 -1.000 1.830e-02 -0.735 -0.446 0.271 -1.248
0.017268 0.07400 9.90000 1.1205068827 2.4950554371    1.050  2.244  3.6204  1.649    7  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-09      0.00 6.859e-01 2.958e-01 2.543e-03 1.351e-03 7.522e-03 -1.000 1.830e-02 -0.840 -0.531 0.197 -1.341
0.017268 0.07400 9.90000 1.1205413342 2.4950611591    1.049  2.286  3.6168  1.592    7  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-09      0.00 6.859e-01 2.958e-01 2.543e-03 1.351e-03 7.522e-03 -1.000 1.830e-02 -0.944 -0.613 0.127 -1.431
0.017268 0.07400 9.90000 1.1205703020 2.4950656891    1.048  2.327  3.6133  1.537    7  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-09      0.00 6.859e-01 2.958e-01 2.543e-03 1.351e-03 7.522e-03 -1.000 1.830e-02 -1.047 -0.695 0.057 -1.520
0.017268 0.07400 9.90000 1.1205956936 2.4950697422    1.047  2.368  3.6097  1.481    7  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1 -1.89e-09      0.00 6.859e-01 2.958e-01 2.543e-03 1.351e-03 7.522e-03 -1.000 1.830e-02 -1.150 -0.775 -0.010 -1.610
0.017268 0.07400 9.90000 1.1206181049 2.4950733185    1.046  2.409  3.6061  1.425    7  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1 -2.32e-09      0.00 6.859e-01 2.958e-01 2.543e-03 1.352e-03 7.522e-03 -1.000 1.830e-02 -1.252 -0.852 -0.068 -1.698
0.017268 0.07400 9.90000 1.1206381321 2.4950766563    1.045  2.450  3.6025  1.370    7  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1 -2.85e-09      0.00 6.859e-01 2.958e-01 2.543e-03 1.352e-03 7.522e-03 -1.000 1.830e-02 -1.354 -0.929 -0.127 -1.785
0.017268 0.07400 9.90000 1.1206566095 2.4950795174    1.043  2.490  3.5989  1.314    7  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1 -3.49e-09      0.00 6.859e-01 2.958e-01 2.543e-03 1.352e-03 7.522e-03 -1.000 1.830e-02 -1.456 -1.004 -0.182 -1.872
0.017268 0.07400 9.90000 1.1206737757 2.4950823784    1.042  2.531  3.5952  1.258    7  0.000  0.451    12.20     8.85     6.19     4.77     3.87  4 -4.22e-09      0.00 6.859e-01 2.958e-01 2.542e-03 1.352e-03 7.522e-03 -1.000 1.830e-02 -1.557 -1.076 -0.231 -1.957
0.017268 0.07400 9.90000 1.1206897497 2.4950850010    1.040  2.571  3.5911  1.200    7  0.000  0.450    13.74     9.82     6.83     5.28     4.28  3 -5.18e-09      0.00 6.859e-01 2.958e-01 2.542e-03 1.352e-03 7.522e-03 -1.000 1.829e-02 -1.658 -1.144 -0.274 -2.039
0.017268 0.07400 9.90000 1.1207014322 2.4950869083    1.038  2.602  3.5845  1.143    7  0.000  0.450    15.49    10.90     7.55     5.83     4.74  3 -5.97e-09      0.00 6.859e-01 2.959e-01 2.540e-03 1.353e-03 7.522e-03 -1.000 1.827e-02 -1.734 -1.159 -0.241 -2.079
0.017268 0.07400 9.90000 1.1207159758 2.4950892925    1.036  2.642  3.5798  1.082    7  0.000  0.449    17.54    12.14     8.37     6.48     5.26  3 -7.28e-09      0.00 6.859e-01 2.959e-01 2.537e-03 1.356e-03 7.522e-03 -1.000 1.827e-02 -1.835 -1.215 -0.261 -2.153
0.017268 0.07400 9.90000 1.1207294464 2.4950914383    1.033  2.683  3.5756  1.024    7  0.000  0.448    19.80    13.49     9.25     7.18     5.83  3 -8.81e-09      0.00 6.859e-01 2.959e-01 2.531e-03 1.362e-03 7.522e-03 -1.000 1.827e-02 -1.937 -1.270 -0.273 -2.227
0.017268 0.07400 9.90000 1.1207422018 2.4950933456    1.030  2.723  3.5715  0.966    7  0.000  0.447    22.30    14.96    10.21     7.93     6.45  3 -1.08e-08      0.00 6.859e-01 2.959e-01 2.524e-03 1.370e-03 7.522e-03 -1.000 1.827e-02 -2.037 -1.323 -0.284 -2.299
0.017268 0.07400 9.90000 1.1207541227 2.4950952530    1.026  2.764  3.5672  0.906    7  0.000  0.446    25.23    16.65    11.31     8.80     7.16  3 -1.32e-08      0.00 6.859e-01 2.959e-01 2.517e-03 1.378e-03 7.522e-03 -1.000 1.827e-02 -2.139 -1.370 -0.276 -2.369
0.017268 0.07400 9.90000 1.1207631826 2.4950966835    1.023  2.806  3.5627  0.845    7  0.000  0.445    28.67    18.60    12.58     9.80     7.97  3  -1.6e-08      0.00 6.859e-01 2.959e-01 2.511e-03 1.386e-03 7.522e-03 -1.000 1.826e-02 -2.245 -1.415 -0.258 -2.437
0.017268 0.07400 9.90000 1.1207691431 2.4950978756    1.021  2.847  3.5581  0.784    7  0.000  0.444    32.50    20.74    13.95    10.89     8.86  2 -1.92e-08      0.00 6.859e-01 2.959e-01 2.505e-03 1.392e-03 7.522e-03 -1.000 1.826e-02 -2.348 -1.450 -0.221 -2.498
0.017268 0.07400 9.90000 1.1207739115 2.4950985909    1.018  2.887  3.5536  0.725    7  0.000  0.443    36.71    23.05    15.43    12.07     9.82  2 -2.33e-08      0.00 6.859e-01 2.959e-01 2.501e-03 1.398e-03 7.522e-03 -1.000 1.826e-02 -2.447 -1.478 -0.167 -2.552
0.017268 0.07400 9.90000 1.1207782030 2.4950993061    1.015  2.927  3.5489  0.665    7  0.000  0.442    41.57    25.67    17.10    13.40    10.90  2  -2.8e-08      0.00 6.859e-01 2.959e-01 2.497e-03 1.403e-03 7.522e-03 -1.000 1.826e-02 -2.547 -1.502 -0.103 -2.603
0.017268 0.07400 9.90000 1.1207822561 2.4950997829    1.012  2.967  3.5441  0.605    7  0.000  0.442    47.12    28.61    18.97    14.89    12.11  2 -3.35e-08      0.00 6.859e-01 2.959e-01 2.494e-03 1.407e-03 7.522e-03 -1.000 1.826e-02 -2.647 -1.513 -0.008 -2.642
0.017268 0.07400 9.90000 1.1207859516 2.4951004982    1.009  3.006  3.5393  0.545    7  0.000  0.442    53.31    31.84    21.01    16.52    13.44  2 -4.02e-08      0.00 6.859e-01 2.959e-01 2.492e-03 1.410e-03 7.522e-03 -1.000 1.826e-02 -2.745 -1.521 0.094 -2.677
0.017268 0.07400 9.90000 1.1207896471 2.4951009750    1.005  3.045  3.5343  0.484    7  0.000  0.441    60.53    35.54    23.32    18.37    14.96  2 -4.75e-08      0.00 6.859e-01 2.959e-01 2.490e-03 1.412e-03 7.522e-03 -1.000 1.826e-02 -2.843 -1.512 0.232 -2.697
0.017268 0.07400 9.90000 1.1207934618 2.4951016903    0.999  3.086  3.5289  0.420    7  0.000  0.441    69.11    39.85    26.02    20.53    16.72  2 -5.72e-08      0.00 6.859e-01 2.959e-01 2.489e-03 1.412e-03 7.522e-03 -1.000 1.826e-02 -2.944 -1.494 0.397 -2.709
0.017268 0.07400 9.90000 1.1207972765 2.4951024055    0.993  3.123  3.5238  0.359    7  0.000  0.441    78.27    44.37    28.82    22.79    18.56  2 -6.86e-08      0.00 6.859e-01 2.959e-01 2.489e-03 1.412e-03 7.522e-03 -1.000 1.826e-02 -3.037 -1.457 0.583 -2.697
0.017268 0.07400 9.90000 1.1208015680 2.4951028824    0.985  3.160  3.5185  0.297    7  0.000  0.441    88.93    49.53    32.01    25.36    20.65  1 -8.25e-08      0.00 6.859e-01 2.959e-01 2.489e-03 1.412e-03 7.522e-03 -1.000 1.826e-02 -3.130 -1.407 0.796 -2.671
0.017268 0.07400 9.90000 1.1208060980 2.4951035976    0.974  3.196  3.5131  0.235    7  0.000  0.441   101.02    55.25    35.52    28.19    22.97  1 -9.76e-08      0.00 6.859e-01 2.959e-01 2.489e-03 1.412e-03 7.522e-03 -1.000 1.826e-02 -3.219 -1.327 1.059 -2.613
0.017268 0.07400 9.90000 1.1208087206 2.4951040745    0.967  3.211  3.5107  0.208    7  0.000  0.441   106.94    57.99    37.20    29.56    24.08  1 -1.06e-07      0.00 6.859e-01 2.959e-01 2.489e-03 1.412e-03 7.522e-03 -1.000 1.826e-02 -3.256 -1.284 1.189 -2.581
0.017268 0.07400 9.90000 1.1208093166 2.4951043129    0.965  3.230  3.5078  0.176    7  0.000  0.441   114.23    61.39    39.28    31.23    25.45  1 -1.16e-07      0.00 6.859e-01 2.959e-01 2.489e-03 1.412e-03 7.522e-03 -1.000 1.826e-02 -3.306 -1.254 1.296 -2.560
0.017268 0.07400 9.90000 1.1208102703 2.4951043129    0.962  3.228  3.5079  0.177    7  0.000  0.441   113.96    61.24    39.18    31.16    25.39  1 -1.17e-07      0.00 6.859e-01 2.959e-01 2.489e-03 1.412e-03 7.522e-03 -1.000 1.826e-02 -3.300 -1.249 1.300 -2.555
0.017268 0.07400 9.90000 1.1208103895 2.4951043129    0.962  3.154  3.5180  0.291    7  0.000  0.441    89.81    49.85    32.19    25.52    20.79  1 -8.62e-08      0.00 6.859e-01 2.959e-01 2.489e-03 1.412e-03 7.522e-03 -1.000 1.826e-02 -3.116 -1.377 0.844 -2.643
0.017268 0.07400 9.90000 1.1208105087 2.4951043129    0.961  3.142  3.5197  0.310    7  0.000  0.441    86.26    48.14    31.14    24.67    20.09  1  -8.2e-08      0.00 6.859e-01 2.959e-01 2.489e-03 1.412e-03 7.522e-03 -1.000 1.826e-02 -3.085 -1.401 0.762 -2.659
0.017268 0.07400 9.90000 1.1208107471 2.4951045513    0.961  3.157  3.5176  0.286    7  0.000  0.441    90.65    50.25    32.44    25.72    20.95  1  -8.7e-08      0.00 6.859e-01 2.959e-01 2.489e-03 1.412e-03 7.522e-03 -1.000 1.826e-02 -3.123 -1.373 0.860 -2.641
0.017268 0.07400 9.90000 1.1208109856 2.4951045513    0.960  3.178  3.5149  0.254    7  0.000  0.441    96.90    53.22    34.27    27.20    22.16  1 -9.49e-08      0.00 6.859e-01 2.959e-01 2.489e-03 1.412e-03 7.522e-03 -1.000 1.826e-02 -3.175 -1.338 0.989 -2.617
0.017268 0.07400 9.90000 1.1208111048 2.4951045513    0.960  3.208  3.5106  0.206    7  0.000  0.441   107.03    58.00    37.20    29.56    24.08  1 -1.07e-07      0.00 6.859e-01 2.959e-01 2.489e-03 1.412e-03 7.522e-03 -1.000 1.826e-02 -3.250 -1.275 1.200 -2.572
0.017268 0.07400 9.90000 1.1208113432 2.4951045513    0.959  3.244  3.5055  0.150    7  0.000  0.441   120.39    64.20    40.99    32.62    26.59  1 -1.24e-07      0.00 6.859e-01 2.959e-01 2.489e-03 1.412e-03 7.522e-03 -1.000 1.826e-02 -3.340 -1.225 1.385 -2.538
0.017268 0.07400 9.90000 1.1208117008 2.4951045513    0.958  3.282  3.5000  0.089    7  0.000  0.441   136.80    71.68    45.54    36.30    29.59  1 -1.46e-07      0.00 6.859e-01 2.959e-01 2.489e-03 1.412e-03 7.522e-03 -1.000 1.826e-02 -3.436 -1.157 1.604 -2.486
0.017268 0.07400 9.90000 1.1208120584 2.4951045513    0.957  3.318  3.4945  0.031    7  0.000  0.441   154.52    79.62    50.34    40.20    32.78  1  -1.7e-07      0.00 6.859e-01 2.959e-01 2.489e-03 1.412e-03 7.522e-03 -1.000 1.826e-02 -3.525 -1.089 1.785 -2.430
0.017268 0.07400 9.90000 1.1208125353 2.4951047897    0.955  3.354  3.4890 -0.028    7  0.000  0.441   172.11    88.47    55.66    44.52    36.31  1 -1.96e-07      0.00 6.859e-01 2.959e-01 2.489e-03 1.412e-03 7.522e-03 -1.000 1.826e-02 -3.614 -1.029 1.947 -2.379
0.017268 0.07400 9.90000 1.1208131313 2.4951047897    0.951  3.390  3.4829 -0.090    7  0.522  0.441   189.07    98.91    61.92    49.61    40.47  1 -2.29e-07      0.00 6.859e-01 2.959e-01 2.489e-03 1.412e-03 7.522e-03 -1.000 1.826e-02 -3.705 -1.005 2.013 -2.359
0.017268 0.07400 9.90000 1.1208137274 2.4951050282    0.947  3.402  3.4808 -0.112    8  0.522  0.462   195.23   102.80    64.24    51.51    42.02  1 -2.42e-07      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -3.734 -0.994 2.038 -2.349
0.017268 0.07400 9.90000 1.1208137274 2.4951050282    0.946  3.127  3.5197  0.318    8  0.522  0.462    84.53    47.24    30.57    24.23    19.73  1 -8.02e-08      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -3.047 -1.361 0.802 -2.619
0.017268 0.07400 9.90000 1.1208138466 2.4951050282    0.946  3.005  3.5369  0.508    8  0.522  0.462    56.72    33.47    22.00    17.35    14.12  2 -4.83e-08      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -2.742 -1.466 0.212 -2.636
0.017268 0.07400 9.90000 1.1208139658 2.4951050282    0.945  2.839  3.5601  0.767    8  0.522  0.462    33.03    20.99    14.09    11.03     8.97  2 -2.38e-08      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -2.328 -1.464 -0.269 -2.500
0.017268 0.07400 9.90000 1.1208142042 2.4951050282    0.944  2.866  3.5561  0.723    8  0.522  0.462    36.14    22.68    15.17    11.90     9.67  2 -2.68e-08      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -2.395 -1.466 -0.200 -2.526
0.017268 0.07400 9.90000 1.1208144426 2.4951050282    0.942  2.994  3.5376  0.521    8  0.522  0.462    55.23    32.71    21.51    16.97    13.80  2 -4.67e-08      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -2.715 -1.455 0.203 -2.621
0.017268 0.07400 9.90000 1.1208148003 2.4951050282    0.940  3.155  3.5145  0.267    8  0.522  0.462    93.99    51.74    33.34    26.47    21.56  1 -9.13e-08      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -3.116 -1.269 1.067 -2.549
0.017268 0.07400 9.90000 1.1208151579 2.4951052666    0.938  3.286  3.4953  0.057    8  0.523  0.462   145.76    75.54    47.85    38.21    31.14  1 -1.57e-07      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -3.446 -1.039 1.812 -2.377
0.017268 0.07400 9.90000 1.1208156347 2.4951052666    0.935  3.371  3.4828 -0.078    8  0.523  0.462   184.54    96.41    60.40    48.41    39.48  1  -2.2e-07      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -3.656 -0.959 2.055 -2.312
0.017268 0.07400 9.90000 1.1208161116 2.4951052666    0.932  3.414  3.4761 -0.150    8  0.523  0.462   205.72   109.65    68.29    54.84    44.74  1 -2.63e-07      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -3.764 -0.951 2.108 -2.309
0.017268 0.07400 9.90000 1.1208167076 2.4951055050    0.929  3.433  3.4726 -0.184    8  0.523  0.462   216.60   116.59    72.41    58.21    47.50  1 -2.86e-07      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -3.812 -0.946 2.134 -2.306
0.017268 0.07400 9.90000 1.1208173037 2.4951055050    0.925  3.443  3.4704 -0.205    8  0.524  0.462   223.26   120.92    74.97    60.31    49.21  1 -3.01e-07      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -3.838 -0.937 2.156 -2.299
0.017268 0.07400 9.90000 1.1208173037 2.4951055050    0.925  3.229  3.5007  0.130    8  0.524  0.462   124.79    65.96    42.03    33.51    27.30  1 -1.29e-07      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -3.302 -1.053 1.674 -2.380
0.017268 0.07400 9.90000 1.1208174229 2.4951055050    0.924  3.053  3.5256  0.405    8  0.524  0.462    70.03    40.08    26.12    20.67    16.82  2 -6.28e-08      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -2.862 -1.329 0.654 -2.559
0.017268 0.07400 9.90000 1.1208175421 2.4951055050    0.923  2.887  3.5490  0.664    8  0.524  0.462    40.68    25.10    16.70    13.13    10.67  2 -3.13e-08      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -2.448 -1.404 -0.007 -2.505
0.017268 0.07400 9.90000 1.1208177805 2.4951055050    0.922  2.913  3.5452  0.622    8  0.524  0.462    44.42    27.07    17.95    14.13    11.49  2 -3.52e-08      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -2.513 -1.399 0.083 -2.521
0.017268 0.07400 9.90000 1.1208180189 2.4951057434    0.920  3.039  3.5271  0.423    8  0.524  0.462    67.49    38.81    25.32    20.04    16.30  2 -6.03e-08      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -2.829 -1.332 0.608 -2.555
0.017268 0.07400 9.90000 1.1208183765 2.4951057434    0.918  3.197  3.5043  0.172    8  0.524  0.462   114.02    60.97    38.98    31.05    25.29  1 -1.16e-07      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -3.224 -1.079 1.551 -2.395
0.017268 0.07400 9.90000 1.1208187342 2.4951057434    0.915  3.327  3.4855 -0.034    8  0.525  0.462   170.96    88.46    55.61    44.55    36.32  1 -1.97e-07      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -3.548 -0.906 2.084 -2.257
0.017268 0.07400 9.90000 1.1208192110 2.4951057434    0.912  3.410  3.4733 -0.166    8  0.525  0.462   209.26   112.33    69.85    56.16    45.81  1 -2.75e-07      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -3.754 -0.902 2.171 -2.261
0.017268 0.07400 9.90000 1.1208198071 2.4951059818    0.908  3.451  3.4669 -0.236    8  0.525  0.462   232.42   127.21    78.65    63.37    51.70  1 -3.27e-07      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -3.858 -0.913 2.203 -2.276
0.017268 0.07400 9.90000 1.1208204031 2.4951059818    0.904  3.469  3.4638 -0.268    8  0.526  0.462   243.87   134.73    83.08    67.00    54.68  1 -3.55e-07      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -3.904 -0.918 2.219 -2.283
0.017268 0.07400 9.90000 1.1208209991 2.4951062202    0.899  3.478  3.4619 -0.287    8  0.526  0.462   250.48   139.16    85.68    69.14    56.42  1 -3.72e-07      0.01 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -3.926 -0.916 2.232 -2.282
0.017268 0.07400 9.90000 1.1208209991 2.4951062202    0.899  3.271  3.4917  0.039    8  0.526  0.462   150.36    77.19    48.80    39.04    31.81  1 -1.65e-07      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -3.409 -0.903 2.016 -2.248
0.017268 0.07400 9.90000 1.1208211184 2.4951062202    0.898  3.096  3.5169  0.315    8  0.526  0.462    84.25    46.89    30.31    24.08    19.60  1 -8.17e-08      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -2.971 -1.200 1.048 -2.470
0.017268 0.07400 9.90000 1.1208213568 2.4951062202    0.897  2.930  3.5408  0.575    8  0.526  0.462    48.71    29.26    19.32    15.24    12.39  2 -4.11e-08      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -2.556 -1.361 0.219 -2.509
0.017268 0.07400 9.90000 1.1208214760 2.4951062202    0.895  2.956  3.5369  0.533    8  0.526  0.462    53.15    31.54    20.76    16.39    13.33  2 -4.61e-08      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -2.620 -1.345 0.329 -2.515
0.017268 0.07400 9.90000 1.1208218336 2.4951062202    0.892  3.080  3.5188  0.336    8  0.527  0.462    80.51    45.06    29.18    23.17    18.86  1 -7.79e-08      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -2.930 -1.217 0.970 -2.479
0.017268 0.07400 9.90000 1.1208221912 2.4951062202    0.889  3.235  3.4960  0.088    8  0.527  0.462   135.44    70.46    44.72    35.74    29.12  1 -1.47e-07      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -3.317 -0.936 1.892 -2.273
0.017268 0.07400 9.90000 1.1208226681 2.4951064587    0.885  3.362  3.4771 -0.116    8  0.527  0.462   191.66   101.80    63.54    51.07    41.64  1 -2.47e-07      0.00 6.859e-01 2.970e-01 2.614e-03 1.414e-03 7.539e-03 -1.000 1.715e-02 -3.635 -0.844 2.201 -2.201
