source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,bp_rp,phot_g_mean_mag,parallax,parallax_error,radial_velocity,radial_velocity_error,l,b
3372757248260716160,98.28489647921907,20.353597149828097,-1.128651417660313,0.2330078,2.189461275648234,0.23519002,,17.546926,0.5489159926742156,0.13907777,,,192.74331749045186,5.281341925494229
3372757282617798272,98.31281275141166,20.357338162845593,4.068547470278676,0.5859369,0.9219480104033209,0.42085525,1.3464813,18.883492,4.949840867478861,0.56667846,,,192.75190511941105,5.306359922542919
3372757316977523840,98.31578913288914,20.36997208244282,0.8322112364844468,0.16042222,-4.15030932617593,0.11729316,1.3639221,17.872473,0.4338190874831671,0.16634347,,,192.74187182092146,5.314581680370688
3372757316980490368,98.31543055000422,20.371052334978494,1.2488664106445133,0.11396237,-1.7439834508932297,0.08609755,1.1727924,17.344107,0.46788142005194006,0.10324575,,,192.74075187566075,5.314772549825424
3372757316980495104,98.31582629749067,20.356017145491617,0.5965793232533898,0.034464967,-1.5818273519428616,0.026566353,1.3949318,15.024223,0.16016263129598293,0.033790562,5.700346,7.6733465,192.7543754097176,5.308277599849116
3372757316981385088,98.3156249803474,20.368913785185683,0.7085928416430514,0.06876958,-1.5963438960301846,0.052546583,0.8756914,16.117805,0.38387944167500904,0.06175607,,,192.74274869572966,5.313964136080036
3372757351339927808,98.297424555786,20.36452150333055,1.834194947867647,0.05168801,-1.7548592541099344,0.039233074,1.3389587,15.933619,0.24280877233353984,0.05583745,,,192.7388991171573,5.296767266369536
3372757385699664000,98.30973880697847,20.37023282087342,-0.9648383196835617,0.08871187,-3.4898276070075553,0.07146045,1.0869598,16.915487,0.5561931110142679,0.080875084,,,192.73905245835303,5.309646251857314
3372757385699664256,98.30520255979604,20.36946039561503,6.233207536733535,0.0457274,0.898812894978597,0.0361551,1.2022791,15.721631,1.2198092172168555,0.045083117,,,192.73780466553595,5.3055065217860005
3372757420059423104,98.22271185180654,20.314685470809795,-1.7260654163944236,0.07297591,-2.157973204856465,0.06546363,0.9010906,13.759453,0.7526314204020115,0.060685486,72.23114,4.566175,192.7515259925654,5.2117194470371615
3372757454419157632,98.22972004746008,20.32963486598386,0.3830305447641499,0.12697206,-1.2976526856067832,0.10053825,0.9916363,17.684738,0.3777526418179654,0.10860918,,,192.74115315740224,5.224367348866067
3372757484481520640,98.2051127913604,20.324759538387895,-0.8583901553305777,0.32182,-2.8076746157712096,0.22275184,1.5589333,18.983953,0.5614278611598138,0.2607863,,,192.7349831275352,5.201597608979861
3372757553201016960,98.23706561548758,20.329844515334695,2.787566587623978,0.14584477,-5.666822693287868,0.11061051,1.28825,17.913675,0.4806312336795754,0.1411597,,,192.7441086587686,5.230598405220835
3372757553201043584,98.24114861482576,20.338813640069745,-4.476544448844759,0.7311439,-3.9396612509069904,0.57506764,1.0409546,18.180641,-3.723543315769101,0.7899201,,,192.73783229013887,5.238084262099376
3372757557498369408,98.24415323914373,20.328968392622002,-0.19899719146973652,0.07998944,-1.5909884367054723,0.06098342,0.9221573,16.794058,0.36201541897315254,0.07778202,,,192.74792485848477,5.236120774505779
3372757557498369920,98.23382882020366,20.337226095106768,6.492729419584932,0.027387645,4.597317241525804,0.020986255,0.9388313,14.367264,0.9249094513539815,0.028275486,-16.867083,10.8654375,192.73612074424892,5.231248877492427
3372757557498370432,98.23906709462788,20.329960422894143,-0.9641442305512203,0.046872906,-3.382101247656645,0.03584025,0.960289,15.706683,0.47156783931671253,0.046088703,,,192.74486133444577,5.2323229374276155
3372757587560781056,98.25111231901026,20.3387086213376,0.32474810430624323,0.15445444,-1.2443419350018838,0.116899796,1.0862484,17.970844,0.3931722196703043,0.1470671,,,192.74218869699288,5.246359140768021
3372757587560802176,98.24022198456224,20.34362825096694,0.7943727694356466,0.06738902,0.5340764836752638,0.052643526,0.98420525,16.259296,0.36009533817194833,0.06770548,,,192.73312892960922,5.2394978374687975
3372757587560802816,98.2508830426799,20.344995946434278,2.132823641697696,0.071314566,-5.801385320598313,0.055161614,1.0712929,16.633362,0.5654344579788333,0.07072148,,,192.73646601519584,5.2490240118962825
