Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,p0,p1,p2,p3,p4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,BP-RP,mainseq
0.0152,0.01508,8.6,2.95093894,2.5944979191,2.951,2.297,3.9984,3.556,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.973,-0.771,-0.787,-0.747,-0.04000002,false
0.0152,0.01508,8.6,2.9511783123,2.5945019722,2.951,2.316,4.0069,3.572,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-1.02,-0.78,-0.8,-0.748,-0.051999986,false
0.0152,0.01508,8.6,2.951277256,2.5945038795,2.952,2.323,4.0102,3.578,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-1.037,-0.781,-0.803,-0.746,-0.05699998,false
0.0152,0.01508,8.6,2.9513785839,2.5945055485,2.952,2.296,4.004,3.58,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.97,-0.743,-0.761,-0.713,-0.047999978,false
0.0152,0.01508,8.6,2.9514608383,2.594506979,2.952,2.272,3.9964,3.574,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.91,-0.718,-0.732,-0.695,-0.037,false
0.0152,0.01508,8.6,2.9515340328,2.5945081711,2.952,2.257,3.9877,3.554,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.872,-0.718,-0.727,-0.703,-0.023999989,false
0.0152,0.01508,8.6,2.9516336918,2.5945100784,2.952,2.252,3.9761,3.513,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.859,-0.756,-0.757,-0.753,-0.004000008,false
0.0152,0.01508,8.6,2.9517495632,2.5945119858,2.952,2.26,3.9644,3.458,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.879,-0.823,-0.816,-0.834,0.018000007,false
0.0152,0.01508,8.6,2.9518821239,2.59451437,2.952,2.27,3.9526,3.4,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.906,-0.895,-0.879,-0.921,0.041999996,false
0.0152,0.01508,8.6,2.9520280361,2.5945167542,2.952,2.278,3.9408,3.345,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.925,-0.954,-0.929,-0.997,0.06799996,false
0.0152,0.01508,8.6,2.9521844387,2.5945196152,2.952,2.282,3.9289,3.294,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.936,-0.998,-0.961,-1.062,0.10100001,false
0.0152,0.01508,8.6,2.9523491859,2.5945224762,2.953,2.284,3.917,3.245,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.939,-1.028,-0.978,-1.115,0.13700002,false
0.0152,0.01508,8.6,2.9525201321,2.5945253372,2.953,2.283,3.905,3.198,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.937,-1.048,-0.983,-1.161,0.17800003,false
0.0152,0.01508,8.6,2.9526941776,2.5945284367,2.953,2.28,3.893,3.152,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.931,-1.059,-0.978,-1.2,0.22200006,false
0.0152,0.01508,8.6,2.9528682232,2.5945312977,2.953,2.276,3.881,3.108,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.921,-1.061,-0.963,-1.235,0.272,false
0.0152,0.01508,8.6,2.9530396461,2.5945343971,2.953,2.271,3.8689,3.065,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.908,-1.058,-0.94,-1.265,0.325,false
0.0152,0.01508,8.6,2.9532067776,2.5945372581,2.953,2.265,3.8568,3.022,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.893,-1.048,-0.911,-1.288,0.37699997,false
0.0152,0.01508,8.6,2.9533679485,2.5945401192,2.954,2.258,3.8447,2.981,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.876,-1.033,-0.876,-1.305,0.42899996,false
0.0152,0.01508,8.6,2.9535222054,2.5945427418,2.954,2.25,3.8325,2.94,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.856,-1.015,-0.836,-1.318,0.48199993,false
0.0152,0.01508,8.6,2.9536693096,2.5945453644,2.954,2.242,3.8204,2.9,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.835,-0.992,-0.792,-1.327,0.535,false
0.0152,0.01508,8.6,2.9538097382,2.5945477486,2.954,2.232,3.8085,2.862,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.811,-0.966,-0.744,-1.332,0.588,false
0.0152,0.01508,8.6,2.9539439678,2.5945501328,2.954,2.222,3.7968,2.825,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.786,-0.937,-0.691,-1.334,0.643,false
0.0152,0.01508,8.6,2.9540781975,2.5945522785,2.954,2.211,3.7852,2.79,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.757,-0.903,-0.631,-1.33,0.69900006,false
0.0152,0.01508,8.6,2.9542210102,2.5945549011,2.954,2.197,3.7736,2.758,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.723,-0.86,-0.562,-1.317,0.75500005,false
0.0152,0.01508,8.6,2.9543840885,2.5945577621,2.955,2.179,3.7624,2.732,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.676,-0.802,-0.479,-1.287,0.80799997,false
0.0152,0.01508,8.6,2.9545402527,2.5945603848,2.955,2.158,3.7534,2.716,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.625,-0.74,-0.396,-1.246,0.85,false
0.0152,0.01508,8.6,2.9547119141,2.5945632458,2.955,2.132,3.7446,2.707,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.561,-0.663,-0.299,-1.189,0.89,false
0.0152,0.01508,8.6,2.9548921585,2.5945665836,2.955,2.102,3.7363,2.704,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.486,-0.574,-0.192,-1.119,0.9269999,false
0.0152,0.01508,8.6,2.9550580978,2.5945694447,2.955,2.073,3.7292,2.704,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.413,-0.49,-0.092,-1.05,0.95799994,false
0.0152,0.01508,8.6,2.9552848339,2.5945732594,2.956,2.037,3.7202,2.704,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.323,-0.383,0.037,-0.962,0.999,false
0.0152,0.01508,8.6,2.955498457,2.5945770741,2.956,2.015,3.7121,2.694,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.267,-0.31,0.129,-0.906,1.035,false
0.0152,0.01508,8.6,2.9555773735,2.5945782661,2.956,2.01,3.7091,2.687,2,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.255,-0.291,0.155,-0.894,1.049,false
0.0152,0.01508,8.6,2.9558157921,2.5945825577,2.956,2.029,3.7008,2.635,3,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2756,0.00271,7.4E-4,0.00672,-1.0,0.01527,-0.303,-0.319,0.147,-0.94,1.087,false
0.0152,0.01508,8.6,2.9560284615,2.594586134,2.956,2.061,3.6941,2.577,3,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7091,0.2756,0.002707,7.405E-4,0.00672,-1.0,0.01527,-0.382,-0.38,0.104,-1.014,1.118,false
0.0152,0.01508,8.6,2.9562327862,2.5945897102,2.956,2.099,3.6888,2.517,3,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.709,0.2758,0.002689,7.475E-4,0.00672,-1.0,0.01527,-0.478,-0.461,0.036,-1.107,1.143,false
0.0152,0.01508,8.6,2.9564297199,2.5945930481,2.957,2.135,3.6846,2.464,3,0.0,0.522,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7088,0.2759,0.002632,7.826E-4,0.00672,-1.0,0.0153,-0.568,-0.538,-0.029,-1.193,1.1639999,false
0.0152,0.01508,8.6,2.956725359,2.5945982933,2.957,2.182,3.6796,2.397,3,0.0,0.481,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7086,0.2761,0.002426,0.001002,0.00672,-1.0,0.01529,-0.685,-0.64,-0.116,-1.307,1.191,false
0.0152,0.01508,8.6,2.9569714069,2.5946025848,2.957,2.218,3.6761,2.348,3,0.0,0.45,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7083,0.2763,0.002265,0.001194,0.00672,-1.0,0.01534,-0.774,-0.717,-0.183,-1.393,1.21,false
0.0152,0.01508,8.6,2.9572172165,2.594606638,2.957,2.252,3.6728,2.3,3,0.0,0.424,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7081,0.2766,0.002137,0.001351,0.00672,-1.0,0.01538,-0.861,-0.793,-0.248,-1.477,1.229,false
0.0152,0.01508,8.6,2.9573647976,2.5946092606,2.958,2.273,3.6709,2.271,3,0.0,0.411,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7079,0.2767,0.002072,0.001432,0.00672,-1.0,0.01537,-0.913,-0.839,-0.288,-1.527,1.239,false
0.0152,0.01508,8.6,2.9575147629,2.5946118832,2.958,2.294,3.669,2.243,3,0.0,0.402,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7078,0.2768,0.002025,0.00149,0.00672,-1.0,0.01539,-0.966,-0.885,-0.328,-1.578,1.25,false
0.0152,0.01508,8.6,2.9576649666,2.5946145058,2.958,2.316,3.6671,2.214,3,0.0,0.393,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7076,0.277,0.00198,0.001546,0.00672,-1.0,0.0154,-1.019,-0.931,-0.368,-1.628,1.26,false
0.0152,0.01508,8.6,2.9577753544,2.5946164131,2.958,2.332,3.6657,2.192,3,0.0,0.389,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7074,0.2772,0.001956,0.001582,0.006712,-1.0,0.0154,-1.06,-0.966,-0.399,-1.667,1.2680001,false
0.0152,0.01508,8.6,2.9581069946,2.5946221352,2.958,2.38,3.6617,2.128,3,0.0,0.38,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7057,0.2789,0.00189,0.001726,0.006636,-1.0,0.01539,-1.18,-1.072,-0.491,-1.782,1.2909999,false
0.0152,0.01508,8.6,2.9583833218,2.5946269035,2.959,2.42,3.6585,2.075,3,0.0,0.377,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7027,0.2819,0.001845,0.001875,0.00653,-1.0,0.01539,-1.281,-1.16,-0.567,-1.878,1.3110001,false
0.0152,0.01508,8.6,2.9587144852,2.5946326256,2.959,2.469,3.6547,2.011,3,0.0,0.375,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6978,0.2868,0.0018,0.002048,0.006394,-1.0,0.01537,-1.402,-1.265,-0.66,-1.993,1.333,false
0.0152,0.01508,8.6,2.9590456486,2.5946383476,2.959,2.518,3.6509,1.947,3,0.0,0.375,4.4,3.33,2.49,1.82,1.49,4,-1.0E-30,0.0,0.6924,0.2922,0.001764,0.002196,0.006277,-1.0,0.01536,-1.526,-1.373,-0.756,-2.11,1.3539999,false
0.0152,0.01508,8.6,2.9593214989,2.594643116,2.96,2.56,3.6478,1.892,3,0.0,0.374,4.91,3.68,2.74,2.0,1.64,4,-1.0E-30,0.0,0.6882,0.2964,0.001741,0.002292,0.0062,-1.0,0.01537,-1.631,-1.464,-0.836,-2.208,1.372,false
0.0152,0.01508,8.6,2.9595971107,2.5946478844,2.96,2.603,3.6445,1.836,3,0.0,0.374,5.48,4.07,3.02,2.21,1.8,4,-1.0E-30,0.0,0.6845,0.3002,0.001723,0.002368,0.006139,-1.0,0.01536,-1.737,-1.555,-0.916,-2.307,1.3909999,false
0.0152,0.01508,8.6,2.9598727226,2.5946526527,2.96,2.646,3.6411,1.779,3,0.0,0.374,6.14,4.51,3.33,2.44,2.0,4,-1.0E-30,0.0,0.6813,0.3033,0.001708,0.002428,0.00609,-1.0,0.01537,-1.846,-1.649,-0.999,-2.407,1.408,false
0.0152,0.01508,8.6,2.9601101875,2.5946567059,2.96,2.685,3.6381,1.729,3,0.0,0.374,6.79,4.94,3.63,2.67,2.18,4,-1.0E-30,0.0,0.6791,0.3056,0.001699,0.002468,0.006058,-1.0,0.01537,-1.942,-1.729,-1.07,-2.494,1.4239999,false
0.0152,0.01508,8.6,2.960344553,2.594660759,2.961,2.722,3.635,1.679,3,0.0,0.374,7.49,5.4,3.95,2.91,2.38,4,-1.0E-30,0.0,0.6773,0.3074,0.001692,0.002499,0.006033,-1.0,0.01536,-2.036,-1.808,-1.139,-2.579,1.4399999,false
0.0152,0.01508,8.6,2.9606130123,2.5946652889,2.961,2.759,3.6321,1.631,3,0.0,0.374,8.25,5.9,4.3,3.17,2.59,4,-1.0E-30,0.0,0.6756,0.3091,0.001685,0.002527,0.00601,-1.0,0.01537,-2.128,-1.885,-1.208,-2.663,1.4550002,false
0.0152,0.01508,8.6,2.9608099461,2.5946688652,2.961,2.783,3.6303,1.6,3,0.0,0.374,8.77,6.23,4.53,3.34,2.73,4,-1.0E-30,0.0,0.6745,0.3102,0.001681,0.002545,0.005996,-1.0,0.01537,-2.186,-1.934,-1.252,-2.716,1.4640001,false
0.0152,0.01508,8.6,2.9611046314,2.594673872,2.961,2.769,3.6314,1.618,3,0.0,0.374,8.45,6.03,4.39,3.24,2.65,4,-1.0E-30,0.0,0.6745,0.3102,0.001681,0.002545,0.005996,-1.0,0.01537,-2.152,-1.906,-1.227,-2.685,1.458,false
0.0152,0.01508,8.6,2.961722374,2.5946843624,2.962,2.741,3.6338,1.656,4,0.0,0.374,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6745,0.3102,0.001681,0.002546,0.005996,-1.0,0.01537,-2.082,-1.848,-1.175,-2.622,1.447,false
0.0152,0.01508,8.6,2.9623873234,2.5946960449,2.963,2.71,3.6364,1.698,4,0.0,0.374,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6745,0.3102,0.001681,0.002546,0.005995,-1.0,0.01537,-2.005,-1.784,-1.12,-2.553,1.433,false
0.0152,0.01508,8.6,2.9630820751,2.5947079659,2.963,2.677,3.6393,1.742,4,0.0,0.374,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6745,0.3102,0.001681,0.002546,0.005995,-1.0,0.01537,-1.923,-1.717,-1.062,-2.479,1.417,false
0.0152,0.01508,8.6,2.9637739658,2.5947198868,2.964,2.641,3.6423,1.79,4,0.0,0.374,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6745,0.3101,0.001681,0.002546,0.005995,-1.0,0.01537,-1.832,-1.64,-0.995,-2.396,1.4009999,false
0.0152,0.01508,8.6,2.964435339,2.5947310925,2.965,2.601,3.6456,1.843,4,0.0,0.374,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6745,0.3101,0.001681,0.002546,0.005995,-1.0,0.01537,-1.733,-1.557,-0.922,-2.305,1.3830001,false
0.0152,0.01508,8.6,2.9649679661,2.5947403908,2.965,2.567,3.6485,1.889,4,0.0,0.374,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6745,0.3101,0.001681,0.002546,0.005995,-1.0,0.01537,-1.647,-1.484,-0.858,-2.226,1.368,false
0.0152,0.01508,8.6,2.9654858112,2.5947492123,2.966,2.531,3.6515,1.936,4,0.0,0.374,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6745,0.3101,0.001681,0.002546,0.005995,-1.0,0.01537,-1.559,-1.409,-0.793,-2.144,1.3510001,false
0.0152,0.01508,8.6,2.9660093784,2.5947582722,2.966,2.495,3.6545,1.985,4,0.0,0.374,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6745,0.3101,0.001681,0.002546,0.005995,-1.0,0.01537,-1.468,-1.33,-0.724,-2.058,1.3340001,false
0.0152,0.01508,8.6,2.9665489197,2.5947675705,2.967,2.458,3.6576,2.035,4,0.0,0.374,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6745,0.3101,0.001681,0.002547,0.005995,-1.0,0.01537,-1.375,-1.25,-0.654,-1.971,1.3169999,false
0.0152,0.01508,8.6,2.9671185017,2.5947773457,2.967,2.42,3.6607,2.085,4,0.0,0.374,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6745,0.3101,0.001681,0.002547,0.005995,-1.0,0.01537,-1.281,-1.169,-0.584,-1.881,1.297,false
0.0152,0.01508,8.6,2.9677345753,2.5947878361,2.968,2.382,3.6639,2.136,4,0.0,0.374,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6745,0.3101,0.001681,0.002547,0.005995,-1.0,0.01537,-1.184,-1.085,-0.51,-1.79,1.28,false
0.0152,0.01508,8.6,2.9684920311,2.5948007107,2.969,2.339,3.6675,2.194,4,0.0,0.374,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6745,0.3101,0.001681,0.002547,0.005995,-1.0,0.01537,-1.077,-0.991,-0.428,-1.687,1.2590001,false
0.0152,0.01508,8.6,2.9692850113,2.5948143005,2.97,2.3,3.6708,2.246,4,0.0,0.374,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6745,0.3101,0.001681,0.002547,0.005995,-1.0,0.01537,-0.979,-0.905,-0.354,-1.593,1.2390001,false
0.0152,0.01508,8.6,2.9702315331,2.594830513,2.97,2.261,3.6743,2.299,4,0.0,0.374,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6745,0.3101,0.001681,0.002547,0.005994,-1.0,0.01537,-0.881,-0.819,-0.278,-1.499,1.221,false
0.0152,0.01508,8.6,2.9721317291,2.5948631763,2.972,2.202,3.6797,2.38,4,0.0,0.374,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6745,0.3101,0.001681,0.002547,0.005994,-1.0,0.01537,-0.735,-0.691,-0.167,-1.358,1.191,false
0.0152,0.01508,8.6,2.9743351936,2.5949008465,2.975,2.159,3.6845,2.442,4,0.0,0.374,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6745,0.3101,0.001681,0.002547,0.005994,-1.0,0.01537,-0.627,-0.597,-0.087,-1.253,1.166,false
0.0152,0.01508,8.6,2.9780943394,2.5949647427,2.978,2.122,3.6901,2.502,4,0.0,0.374,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6745,0.3101,0.001681,0.002548,0.005993,-1.0,0.01537,-0.536,-0.522,-0.029,-1.165,1.1359999,false
0.0152,0.01508,8.6,2.9831712246,2.5950510502,2.983,2.105,3.6956,2.542,4,0.0,0.374,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6745,0.3101,0.001681,0.002548,0.005993,-1.0,0.01537,-0.492,-0.494,-0.014,-1.125,1.111,false
0.0152,0.01508,8.6,3.0,2.5953342915,3.0,2.128,3.6958,2.523,5,0.0,0.374,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6745,0.3101,0.001681,0.00255,0.005991,-1.0,0.01537,-0.55,-0.552,-0.074,-1.183,1.109,false
0.0152,0.01508,8.6,3.0217118263,2.5956945419,3.022,2.16,3.6953,2.492,5,0.0,0.374,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6746,0.3101,0.001681,0.002552,0.005989,-1.0,0.01537,-0.63,-0.631,-0.151,-1.263,1.112,false
0.0152,0.01508,8.6,3.0535566807,2.5962121487,3.053,2.209,3.695,2.446,5,0.0,0.374,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6747,0.31,0.001682,0.002553,0.005986,-1.0,0.01537,-0.753,-0.754,-0.272,-1.387,1.115,false
0.0152,0.01508,8.6,3.0843789577,2.596701622,3.084,2.257,3.694,2.398,5,0.0,0.375,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6747,0.3099,0.001682,0.002555,0.005984,-1.0,0.01537,-0.872,-0.871,-0.385,-1.506,1.121,false
0.0152,0.01508,8.6,3.0942053795,2.5968551636,3.094,2.271,3.6933,2.383,5,0.0,0.375,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6748,0.3099,0.001682,0.002555,0.005983,-1.0,0.01537,-0.908,-0.905,-0.418,-1.542,1.1240001,false
0.0152,0.01508,8.6,3.1184654236,2.5972297192,3.118,2.302,3.6895,2.34,6,0.0,0.375,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6748,0.3098,0.001682,0.002557,0.005981,-1.0,0.01537,-0.986,-0.972,-0.474,-1.618,1.144,false
0.0152,0.01508,8.6,3.1352190971,2.5974845886,3.135,2.332,3.684,2.29,6,0.0,0.375,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6749,0.3098,0.001682,0.002558,0.00598,-1.0,0.01537,-1.059,-1.029,-0.515,-1.687,1.172,false
0.0152,0.01508,8.6,3.1415567398,2.5975801945,3.141,2.356,3.6784,2.245,6,0.0,0.375,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6749,0.3097,0.001683,0.002558,0.005979,-1.0,0.01537,-1.12,-1.072,-0.543,-1.744,1.201,false
0.0152,0.01508,8.6,3.1433973312,2.597607851,3.143,2.394,3.673,2.185,6,0.0,0.375,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6749,0.3097,0.001683,0.002558,0.005979,-1.0,0.01537,-1.216,-1.15,-0.604,-1.834,1.23,false
0.0152,0.01508,8.6,3.1440720558,2.5976178646,3.144,2.439,3.6677,2.119,6,0.0,0.375,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6749,0.3097,0.001683,0.002558,0.005979,-1.0,0.01537,-1.328,-1.243,-0.68,-1.939,1.2590001,false
0.0152,0.01508,8.6,3.1442625523,2.5976207256,3.144,2.477,3.6638,2.065,6,0.0,0.375,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6749,0.3097,0.001683,0.002558,0.005979,-1.0,0.01537,-1.423,-1.323,-0.748,-2.029,1.281,false
0.0152,0.01508,8.6,3.1442937851,2.5976212025,3.144,2.487,3.6628,2.052,6,0.0,0.375,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.6749,0.3097,0.001683,0.002558,0.005979,-1.0,0.01537,-1.447,-1.343,-0.764,-2.051,1.2870002,false
0.0152,0.01508,8.6,3.1443943977,2.5976228714,3.144,2.535,3.6583,1.985,7,0.0,0.375,4.02,3.15,2.37,1.73,1.41,4,-1.0E-30,0.0,0.6749,0.3097,0.001683,0.002558,0.005979,-1.0,0.01537,-1.568,-1.447,-0.854,-2.166,1.3119999,false
0.0152,0.01508,8.6,3.1444761753,2.5976240635,3.144,2.563,3.6558,1.947,7,0.0,0.375,4.34,3.38,2.53,1.85,1.51,4,-1.0E-30,0.0,0.6749,0.3097,0.001683,0.002558,0.005979,-1.0,0.01537,-1.639,-1.507,-0.905,-2.232,1.3270001,false
0.0152,0.01508,8.6,3.1448132992,2.5976290703,3.144,2.564,3.656,1.948,7,0.0,0.375,4.33,3.38,2.53,1.84,1.51,4,-1.0E-30,0.0,0.6749,0.3097,0.001683,0.002558,0.005979,-1.0,0.01537,-1.639,-1.508,-0.906,-2.232,1.3260001,false
0.0152,0.01508,8.6,3.1457819939,2.5976436138,3.145,2.548,3.6573,1.968,7,0.0,0.375,4.16,3.25,2.44,1.78,1.45,4,-1.0E-30,0.0,0.6749,0.3097,0.001683,0.002558,0.005979,-1.0,0.01537,-1.601,-1.475,-0.878,-2.197,1.319,false
0.0152,0.01508,8.6,3.1466577053,2.5976567268,3.146,2.566,3.6556,1.944,7,0.0,0.375,4.37,3.4,2.54,1.86,1.52,4,-1.0E-30,0.0,0.6749,0.3097,0.001683,0.002558,0.005979,-1.0,0.01537,-1.645,-1.513,-0.91,-2.238,1.3279998,false
0.0152,0.01508,8.6,3.1474275589,2.5976684093,3.147,2.613,3.6513,1.88,7,0.0,0.375,4.97,3.82,2.84,2.08,1.7,4,-1.0E-30,0.0,0.6749,0.3097,0.001683,0.002558,0.005979,-1.0,0.01537,-1.763,-1.612,-0.996,-2.348,1.352,false
